concept_id,concept_name,concept_code,vocabulary_id
43612032,0.5 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] by Janssen,OMOP718343,RxNorm Extension
35785145,0.3 ML darbepoetin alfa 0.5 MG/ML Injectable Solution,OMOP2786606,RxNorm Extension
35777940,1 ML darbepoetin alfa 0.5 MG/ML Injectable Solution Box of 1,OMOP2779401,RxNorm Extension
35777823,1 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp SureClick] Box of 1 by Amgen,OMOP2779284,RxNorm Extension
35777540,1 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp] by Amgen,OMOP2779001,RxNorm Extension
35777394,1 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp],OMOP2778855,RxNorm Extension
35777393,1 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp] Box of 1,OMOP2778854,RxNorm Extension
35777068,1 ML darbepoetin alfa 0.5 MG/ML Injectable Solution,OMOP2778529,RxNorm Extension
35776687,1 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp] Box of 1 by Amgen,OMOP2778148,RxNorm Extension
35776539,1 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp SureClick],OMOP2778000,RxNorm Extension
35776125,1 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp SureClick] by Amgen,OMOP2777586,RxNorm Extension
35775996,1 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp SureClick] Box of 1,OMOP2777457,RxNorm Extension
35775516,darbepoetin alfa 0.1 MG/ML Injectable Solution [Aranesp SureClick] Box of 1,OMOP2776977,RxNorm Extension
35775515,darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp SureClick] Box of 1,OMOP2776976,RxNorm Extension
35771345,darbepoetin alfa 0.04 MG/ML Injectable Solution [Aranesp SureClick] Box of 1,OMOP2772806,RxNorm Extension
35771344,darbepoetin alfa 0.04 MG/ML Injectable Solution [Aranesp] Box of 4,OMOP2772805,RxNorm Extension
35770821,darbepoetin alfa 0.04 MG/ML Injectable Solution Box of 4,OMOP2772282,RxNorm Extension
35770820,darbepoetin alfa 0.025 MG/ML Injectable Solution Box of 4,OMOP2772281,RxNorm Extension
35767013,darbepoetin alfa 0.1 MG/ML Injectable Solution [Aranesp SureClick],OMOP2768474,RxNorm Extension
35767012,darbepoetin alfa 0.1 MG/ML Injectable Solution [Aranesp] Box of 4,OMOP2768473,RxNorm Extension
35767011,darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp SureClick],OMOP2768472,RxNorm Extension
35766504,darbepoetin alfa 0.1 MG/ML Injectable Solution Box of 4,OMOP2767965,RxNorm Extension
35766503,darbepoetin alfa 0.2 MG/ML Injectable Solution Box of 4,OMOP2767964,RxNorm Extension
35762405,darbepoetin alfa 0.1 MG/ML Injectable Solution Box of 1,OMOP2763866,RxNorm Extension
35762404,darbepoetin alfa 0.2 MG/ML Injectable Solution Box of 1,OMOP2763865,RxNorm Extension
35762154,darbepoetin alfa Injectable Solution [Aranesp SureClick],OMOP2763615,RxNorm Extension
35754611,darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp SureClick],OMOP2756072,RxNorm Extension
35754610,darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp] Box of 4,OMOP2756071,RxNorm Extension
35754609,darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp] Box of 4,OMOP2756070,RxNorm Extension
35754608,darbepoetin alfa 0.04 MG/ML Injectable Solution [Aranesp SureClick],OMOP2756069,RxNorm Extension
35754075,darbepoetin alfa 0.5 MG/ML Injectable Solution Box of 4,OMOP2755536,RxNorm Extension
35746230,darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp SureClick] Box of 1,OMOP2747691,RxNorm Extension
35746229,darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp] Box of 1,OMOP2747690,RxNorm Extension
35746228,darbepoetin alfa 0.025 MG/ML Injectable Solution [Aranesp] Box of 4,OMOP2747689,RxNorm Extension
35745691,darbepoetin alfa 0.04 MG/ML Injectable Solution Box of 1,OMOP2747152,RxNorm Extension
19102885,darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp],404686,RxNorm
19102538,darbepoetin alfa 0.5 MG/ML Injectable Solution,403943,RxNorm
784082,0.3 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp] Box of 1 by Amgen,OMOP4831909,RxNorm Extension
784081,0.3 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp] Box of 1,OMOP4831908,RxNorm Extension
44128621,darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp] by Amgen,OMOP1123252,RxNorm Extension
44123526,darbepoetin alfa 0.1 MG/ML Injectable Solution,OMOP1118157,RxNorm Extension
44115442,darbepoetin alfa 0.04 MG/ML Injectable Solution [Aranesp] by Amgen,OMOP1110073,RxNorm Extension
44110343,darbepoetin alfa 0.2 MG/ML Injectable Solution,OMOP1104974,RxNorm Extension
44099645,darbepoetin alfa 0.04 MG/ML Injectable Solution [Aranesp],OMOP1094276,RxNorm Extension
44099644,darbepoetin alfa 0.025 MG/ML Injectable Solution [Aranesp],OMOP1094275,RxNorm Extension
44097478,darbepoetin alfa 0.025 MG/ML Injectable Solution,OMOP1092109,RxNorm Extension
44089615,darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp] by Amgen,OMOP1084246,RxNorm Extension
44071675,darbepoetin alfa 0.04 MG/ML Injectable Solution,OMOP1066306,RxNorm Extension
44060958,darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp],OMOP1055589,RxNorm Extension
44051011,darbepoetin alfa 0.1 MG/ML Injectable Solution [Aranesp] by Amgen,OMOP1045642,RxNorm Extension
44047955,darbepoetin alfa 0.1 MG/ML Injectable Solution [Aranesp],OMOP1042586,RxNorm Extension
44037880,darbepoetin alfa 0.025 MG/ML Injectable Solution [Aranesp] by Amgen,OMOP1032511,RxNorm Extension
41410922,0.6 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Nespo] Box of 1,OMOP2608884,RxNorm Extension
41410902,0.6 ML darbepoetin alfa 0.5 MG/ML Injectable Solution,OMOP2608864,RxNorm Extension
41410754,0.6 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Nespo],OMOP2608716,RxNorm Extension
41410554,0.6 ML darbepoetin alfa 0.5 MG/ML Injectable Solution Box of 1,OMOP2608516,RxNorm Extension
41410319,0.6 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Nespo] Box of 1 by Cc,OMOP2608281,RxNorm Extension
41300523,darbepoetin alfa Injectable Solution [Nespo],OMOP2498485,RxNorm Extension
40961505,darbepoetin alfa 0.5 MG/ML Injectable Solution Box of 1,OMOP2159467,RxNorm Extension
40878764,darbepoetin alfa 0.5 MG/ML Injectable Solution [Nespo],OMOP2076726,RxNorm Extension
40847663,darbepoetin alfa 0.5 MG/ML Injectable Solution [Nespo] Box of 1,OMOP2045625,RxNorm Extension
40054551,darbepoetin alfa Injectable Solution [Aranesp],362763,RxNorm
40054550,darbepoetin alfa Injectable Solution,378604,RxNorm
35794933,0.375 ML darbepoetin alfa 0.04 MG/ML Injectable Solution [Aranesp] Box of 4 by Amgen,OMOP2796394,RxNorm Extension
35794932,0.375 ML darbepoetin alfa 0.04 MG/ML Injectable Solution [Aranesp],OMOP2796393,RxNorm Extension
35794931,0.375 ML darbepoetin alfa 0.04 MG/ML Injectable Solution,OMOP2796392,RxNorm Extension
35794930,0.375 ML darbepoetin alfa 0.04 MG/ML Injectable Solution Box of 4,OMOP2796391,RxNorm Extension
35794929,0.375 ML darbepoetin alfa 0.04 MG/ML Injectable Solution [Aranesp] by Amgen,OMOP2796390,RxNorm Extension
35794928,0.375 ML darbepoetin alfa 0.04 MG/ML Injectable Solution [Aranesp] Box of 4,OMOP2796389,RxNorm Extension
35789784,0.65 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp SureClick] Box of 1 by Amgen,OMOP2791245,RxNorm Extension
35789783,0.65 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp SureClick] Box of 1,OMOP2791244,RxNorm Extension
35789780,0.65 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp SureClick],OMOP2791241,RxNorm Extension
35789779,0.65 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp] Box of 4,OMOP2791240,RxNorm Extension
35789778,0.65 ML darbepoetin alfa 0.2 MG/ML Injectable Solution,OMOP2791239,RxNorm Extension
35789777,0.65 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp SureClick] by Amgen,OMOP2791238,RxNorm Extension
35789776,0.65 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp] Box of 4 by Amgen,OMOP2791237,RxNorm Extension
35789773,0.65 ML darbepoetin alfa 0.2 MG/ML Injectable Solution Box of 1,OMOP2791234,RxNorm Extension
35789772,0.65 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp],OMOP2791233,RxNorm Extension
35789770,0.65 ML darbepoetin alfa 0.2 MG/ML Injectable Solution Box of 4,OMOP2791231,RxNorm Extension
35789769,0.65 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp] by Amgen,OMOP2791230,RxNorm Extension
35785855,0.6 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp] Box of 1 by Amgen,OMOP2787316,RxNorm Extension
35785853,0.6 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp],OMOP2787314,RxNorm Extension
35785852,0.6 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp] Box of 1,OMOP2787313,RxNorm Extension
35785847,0.6 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp] by Amgen,OMOP2787308,RxNorm Extension
35785832,0.6 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp SureClick] by Amgen,OMOP2787293,RxNorm Extension
35785831,0.6 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp SureClick] Box of 1 by Amgen,OMOP2787292,RxNorm Extension
35785817,0.6 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp SureClick],OMOP2787278,RxNorm Extension
35785789,0.6 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp SureClick] Box of 1,OMOP2787250,RxNorm Extension
35785773,0.5 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp] by Amgen,OMOP2787234,RxNorm Extension
35785756,0.5 ML darbepoetin alfa 0.04 MG/ML Injectable Solution [Aranesp] Box of 4,OMOP2787217,RxNorm Extension
35785746,0.5 ML darbepoetin alfa 0.04 MG/ML Injectable Solution Box of 4,OMOP2787207,RxNorm Extension
35785711,0.5 ML darbepoetin alfa 0.1 MG/ML Injectable Solution [Aranesp] Box of 4,OMOP2787172,RxNorm Extension
35785696,0.5 ML darbepoetin alfa 0.1 MG/ML Injectable Solution Box of 4,OMOP2787157,RxNorm Extension
35785695,0.5 ML darbepoetin alfa 0.2 MG/ML Injectable Solution Box of 1,OMOP2787156,RxNorm Extension
35785683,0.5 ML darbepoetin alfa 0.1 MG/ML Injectable Solution [Aranesp] Box of 4 by Amgen,OMOP2787144,RxNorm Extension
35785682,0.5 ML darbepoetin alfa 0.04 MG/ML Injectable Solution [Aranesp SureClick] Box of 1 by Amgen,OMOP2787143,RxNorm Extension
35785681,0.5 ML darbepoetin alfa 0.04 MG/ML Injectable Solution [Aranesp] by Amgen,OMOP2787142,RxNorm Extension
35785661,0.5 ML darbepoetin alfa 0.04 MG/ML Injectable Solution [Aranesp SureClick] Box of 1,OMOP2787122,RxNorm Extension
35785648,0.5 ML darbepoetin alfa 0.2 MG/ML Injectable Solution,OMOP2787109,RxNorm Extension
35785647,0.5 ML darbepoetin alfa 0.04 MG/ML Injectable Solution,OMOP2787108,RxNorm Extension
35785610,0.5 ML darbepoetin alfa 0.1 MG/ML Injectable Solution [Aranesp],OMOP2787071,RxNorm Extension
35785597,0.5 ML darbepoetin alfa 0.1 MG/ML Injectable Solution,OMOP2787058,RxNorm Extension
35785587,0.5 ML darbepoetin alfa 0.04 MG/ML Injectable Solution [Aranesp] Box of 4 by Amgen,OMOP2787048,RxNorm Extension
35785553,0.5 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp] Box of 4 by Amgen,OMOP2787014,RxNorm Extension
35785552,0.5 ML darbepoetin alfa 0.04 MG/ML Injectable Solution [Aranesp SureClick] by Amgen,OMOP2787013,RxNorm Extension
35785529,0.5 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp SureClick],OMOP2786990,RxNorm Extension
35785518,0.5 ML darbepoetin alfa 0.2 MG/ML Injectable Solution Box of 4,OMOP2786979,RxNorm Extension
35785508,0.5 ML darbepoetin alfa 0.1 MG/ML Injectable Solution [Aranesp] by Amgen,OMOP2786969,RxNorm Extension
35785491,0.5 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp SureClick] Box of 1,OMOP2786952,RxNorm Extension
35785490,0.5 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp],OMOP2786951,RxNorm Extension
35785489,0.5 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp] Box of 4,OMOP2786950,RxNorm Extension
35785488,0.5 ML darbepoetin alfa 0.04 MG/ML Injectable Solution [Aranesp],OMOP2786949,RxNorm Extension
35785468,0.5 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp SureClick] by Amgen,OMOP2786929,RxNorm Extension
35785467,0.5 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp SureClick] Box of 1 by Amgen,OMOP2786928,RxNorm Extension
35785450,0.5 ML darbepoetin alfa 0.04 MG/ML Injectable Solution [Aranesp SureClick],OMOP2786911,RxNorm Extension
35785439,0.5 ML darbepoetin alfa 0.04 MG/ML Injectable Solution Box of 1,OMOP2786900,RxNorm Extension
35785421,0.4 ML darbepoetin alfa 0.1 MG/ML Injectable Solution [Aranesp],OMOP2786882,RxNorm Extension
35785420,0.4 ML darbepoetin alfa 0.025 MG/ML Injectable Solution [Aranesp],OMOP2786881,RxNorm Extension
35785413,0.4 ML darbepoetin alfa 0.1 MG/ML Injectable Solution [Aranesp] Box of 4 by Amgen,OMOP2786874,RxNorm Extension
35785412,0.4 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp SureClick] by Amgen,OMOP2786873,RxNorm Extension
35785411,0.4 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp SureClick] Box of 1 by Amgen,OMOP2786872,RxNorm Extension
35785410,0.4 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp] by Amgen,OMOP2786871,RxNorm Extension
35785403,0.4 ML darbepoetin alfa 0.025 MG/ML Injectable Solution [Aranesp] Box of 4,OMOP2786864,RxNorm Extension
35785398,0.4 ML darbepoetin alfa 0.2 MG/ML Injectable Solution Box of 4,OMOP2786859,RxNorm Extension
35785390,0.4 ML darbepoetin alfa 0.025 MG/ML Injectable Solution,OMOP2786851,RxNorm Extension
35785388,0.4 ML darbepoetin alfa 0.1 MG/ML Injectable Solution [Aranesp SureClick] Box of 1 by Amgen,OMOP2786849,RxNorm Extension
35785381,0.4 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp] Box of 4,OMOP2786842,RxNorm Extension
35785377,0.4 ML darbepoetin alfa 0.1 MG/ML Injectable Solution [Aranesp] by Amgen,OMOP2786838,RxNorm Extension
35785374,0.4 ML darbepoetin alfa 0.1 MG/ML Injectable Solution [Aranesp] Box of 4,OMOP2786835,RxNorm Extension
35785370,0.4 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp] Box of 4 by Amgen,OMOP2786831,RxNorm Extension
35785361,0.4 ML darbepoetin alfa 0.2 MG/ML Injectable Solution,OMOP2786822,RxNorm Extension
35785360,0.4 ML darbepoetin alfa 0.025 MG/ML Injectable Solution Box of 4,OMOP2786821,RxNorm Extension
35785354,0.4 ML darbepoetin alfa 0.1 MG/ML Injectable Solution [Aranesp SureClick] by Amgen,OMOP2786815,RxNorm Extension
35785353,0.4 ML darbepoetin alfa 0.025 MG/ML Injectable Solution [Aranesp] by Amgen,OMOP2786814,RxNorm Extension
35785350,0.4 ML darbepoetin alfa 0.1 MG/ML Injectable Solution [Aranesp SureClick],OMOP2786811,RxNorm Extension
35785349,0.4 ML darbepoetin alfa 0.1 MG/ML Injectable Solution [Aranesp SureClick] Box of 1,OMOP2786810,RxNorm Extension
35785348,0.4 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp SureClick],OMOP2786809,RxNorm Extension
35785347,0.4 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp],OMOP2786808,RxNorm Extension
35785346,0.4 ML darbepoetin alfa 0.1 MG/ML Injectable Solution,OMOP2786807,RxNorm Extension
35785345,0.4 ML darbepoetin alfa 0.1 MG/ML Injectable Solution Box of 1,OMOP2786806,RxNorm Extension
35785342,0.4 ML darbepoetin alfa 0.025 MG/ML Injectable Solution [Aranesp] Box of 4 by Amgen,OMOP2786803,RxNorm Extension
35785340,0.4 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp SureClick] Box of 1,OMOP2786801,RxNorm Extension
35785338,0.4 ML darbepoetin alfa 0.1 MG/ML Injectable Solution Box of 4,OMOP2786799,RxNorm Extension
35785337,0.4 ML darbepoetin alfa 0.2 MG/ML Injectable Solution Box of 1,OMOP2786798,RxNorm Extension
35785334,0.3 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp SureClick] by Amgen,OMOP2786795,RxNorm Extension
35785333,0.3 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp SureClick] by Amgen,OMOP2786794,RxNorm Extension
35785332,0.3 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp] Box of 4 by Amgen,OMOP2786793,RxNorm Extension
35785321,0.3 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp SureClick],OMOP2786782,RxNorm Extension
35785320,0.3 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp] Box of 4,OMOP2786781,RxNorm Extension
35785316,0.3 ML darbepoetin alfa 0.1 MG/ML Injectable Solution,OMOP2786777,RxNorm Extension
35785315,0.3 ML darbepoetin alfa 0.2 MG/ML Injectable Solution,OMOP2786776,RxNorm Extension
35785309,0.3 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp] by Amgen,OMOP2786770,RxNorm Extension
35785308,0.3 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp] by Amgen,OMOP2786769,RxNorm Extension
35785299,0.3 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp] Box of 4,OMOP2786760,RxNorm Extension
35785287,0.3 ML darbepoetin alfa 0.2 MG/ML Injectable Solution Box of 4,OMOP2786748,RxNorm Extension
35785281,0.3 ML darbepoetin alfa 0.1 MG/ML Injectable Solution [Aranesp] Box of 4 by Amgen,OMOP2786742,RxNorm Extension
35785272,0.3 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp SureClick] Box of 1,OMOP2786733,RxNorm Extension
35785271,0.3 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp],OMOP2786732,RxNorm Extension
35785270,0.3 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp SureClick] Box of 1,OMOP2786731,RxNorm Extension
35785255,0.3 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp] Box of 4 by Amgen,OMOP2786716,RxNorm Extension
35785254,0.3 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp SureClick] Box of 1 by Amgen,OMOP2786715,RxNorm Extension
35785243,0.3 ML darbepoetin alfa 0.1 MG/ML Injectable Solution [Aranesp],OMOP2786704,RxNorm Extension
35785242,0.3 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp SureClick],OMOP2786703,RxNorm Extension
35785241,0.3 ML darbepoetin alfa 0.5 MG/ML Injectable Solution [Aranesp],OMOP2786702,RxNorm Extension
35785236,0.3 ML darbepoetin alfa 0.5 MG/ML Injectable Solution Box of 1,OMOP2786697,RxNorm Extension
35785220,0.3 ML darbepoetin alfa 0.1 MG/ML Injectable Solution [Aranesp] Box of 4,OMOP2786681,RxNorm Extension
35785214,0.3 ML darbepoetin alfa 0.2 MG/ML Injectable Solution Box of 1,OMOP2786675,RxNorm Extension
35785213,0.3 ML darbepoetin alfa 0.5 MG/ML Injectable Solution Box of 4,OMOP2786674,RxNorm Extension
35785185,0.3 ML darbepoetin alfa 0.1 MG/ML Injectable Solution Box of 4,OMOP2786646,RxNorm Extension
35785182,0.3 ML darbepoetin alfa 0.2 MG/ML Injectable Solution [Aranesp SureClick] Box of 1 by Amgen,OMOP2786643,RxNorm Extension
35785162,0.3 ML darbepoetin alfa 0.1 MG/ML Injectable Solution [Aranesp] by Amgen,OMOP2786623,RxNorm Extension
46234271,darbepoetin alfa 0.2 MG/ML Injection [Aranesp],1654957,RxNorm
46234270,darbepoetin alfa 0.2 MG/ML Injection,1654956,RxNorm
46234269,1 ML darbepoetin alfa 0.2 MG/ML Injection [Aranesp],1654955,RxNorm
46234268,1 ML darbepoetin alfa 0.2 MG/ML Injection,1654954,RxNorm
46234267,darbepoetin alfa 0.15 MG Injection [Aranesp],1654953,RxNorm
46234266,darbepoetin alfa 0.15 MG Injection,1654952,RxNorm
46234265,0.75 ML darbepoetin alfa 0.2 MG/ML Injection [Aranesp],1654951,RxNorm
46234263,0.75 ML darbepoetin alfa 0.2 MG/ML Injection,1654949,RxNorm
46234261,darbepoetin alfa 0.3 MG/ML Injection [Aranesp],1654946,RxNorm
46234260,darbepoetin alfa 0.3 MG/ML Injection,1654945,RxNorm
46234259,darbepoetin alfa 0.025 MG/ML Injection [Aranesp],1654942,RxNorm
46234258,darbepoetin alfa 0.025 MG/ML Injection,1654941,RxNorm
46234257,darbepoetin alfa 0.04 MG/ML Injection [Aranesp],1654938,RxNorm
46234256,darbepoetin alfa 0.04 MG/ML Injection,1654937,RxNorm
46234255,darbepoetin alfa 0.06 MG/ML Injection [Aranesp],1654934,RxNorm
46234254,darbepoetin alfa 0.06 MG/ML Injection,1654933,RxNorm
46234253,darbepoetin alfa 0.1 MG/ML Injection [Aranesp],1654928,RxNorm
46234252,darbepoetin alfa 0.1 MG/ML Injection,1654927,RxNorm
46234251,darbepoetin alfa Injection [Aranesp],1654925,RxNorm
46234250,darbepoetin alfa Injection,1654923,RxNorm
44128620,darbepoetin alfa 0.025 MG/ML Injection [Aranesp] by Amgen,OMOP1123251,RxNorm Extension
44115443,darbepoetin alfa 0.5 MG/ML Injection [Aranesp] by Amgen,OMOP1110074,RxNorm Extension
44115441,darbepoetin alfa 0.1 MG/ML Injection [Aranesp] by Amgen,OMOP1110072,RxNorm Extension
44089614,darbepoetin alfa 0.04 MG/ML Injection [Aranesp] by Amgen,OMOP1084245,RxNorm Extension
44089613,darbepoetin alfa 0.2 MG/ML Injection [Aranesp] by Amgen,OMOP1084244,RxNorm Extension
43297396,0.5 ML darbepoetin alfa 0.2 MG/ML Injection [Aranesp SureClick],OMOP559382,RxNorm Extension
43297387,0.4 ML darbepoetin alfa 0.2 MG/ML Injection [Aranesp] Box of 4,OMOP559258,RxNorm Extension
43297386,0.4 ML darbepoetin alfa 0.1 MG/ML Injection [Aranesp SureClick],OMOP559250,RxNorm Extension
43297375,0.3 ML darbepoetin alfa 0.1 MG/ML Injection [Aranesp],OMOP559137,RxNorm Extension
43297374,0.3 ML darbepoetin alfa 0.5 MG/ML Injection Box of 4,OMOP559131,RxNorm Extension
43292015,0.5 ML darbepoetin alfa 0.2 MG/ML Injection Box of 4,OMOP559381,RxNorm Extension
43292014,0.5 ML darbepoetin alfa 0.1 MG/ML Injection,OMOP559376,RxNorm Extension
43292013,0.5 ML darbepoetin alfa 0.04 MG/ML Injection [Aranesp] Box of 4,OMOP559374,RxNorm Extension
43292012,0.5 ML darbepoetin alfa 0.04 MG/ML Injection [Aranesp],OMOP559373,RxNorm Extension
43292001,0.4 ML darbepoetin alfa 0.2 MG/ML Injection [Aranesp SureClick],OMOP559256,RxNorm Extension
43292000,0.4 ML darbepoetin alfa 0.1 MG/ML Injection [Aranesp] Box of 4,OMOP559252,RxNorm Extension
43291999,0.4 ML darbepoetin alfa 0.1 MG/ML Injection Box of 4,OMOP559249,RxNorm Extension
43291988,0.3 ML darbepoetin alfa 0.5 MG/ML Injection [Aranesp] Box of 4,OMOP559134,RxNorm Extension
43291987,0.3 ML darbepoetin alfa 0.5 MG/ML Injection [Aranesp SureClick],OMOP559132,RxNorm Extension
43291986,0.3 ML darbepoetin alfa 0.5 MG/ML Injection,OMOP559130,RxNorm Extension
43288013,darbepoetin alfa 0.5 MG/ML Injection [Aranesp] Box of 4,OMOP529370,RxNorm Extension
43286632,0.5 ML darbepoetin alfa 0.04 MG/ML Injection,OMOP559370,RxNorm Extension
43286617,0.4 ML darbepoetin alfa 0.1 MG/ML Injection [Aranesp],OMOP559251,RxNorm Extension
43286616,0.4 ML darbepoetin alfa 0.025 MG/ML Injection [Aranesp] Box of 4,OMOP559247,RxNorm Extension
43286615,0.4 ML darbepoetin alfa 0.025 MG/ML Injection,OMOP559243,RxNorm Extension
43282550,darbepoetin alfa 0.1 MG/ML Injection Box of 4,OMOP529375,RxNorm Extension
43282549,darbepoetin alfa 0.5 MG/ML Injection [Aranesp SureClick],OMOP529368,RxNorm Extension
43282548,darbepoetin alfa 0.025 MG/ML Injection [Aranesp] Box of 4,OMOP529366,RxNorm Extension
43281159,0.4 ML darbepoetin alfa 0.2 MG/ML Injection Box of 4,OMOP559255,RxNorm Extension
43281158,0.4 ML darbepoetin alfa 0.2 MG/ML Injection,OMOP559254,RxNorm Extension
43281148,0.3 ML darbepoetin alfa 0.2 MG/ML Injection [Aranesp],OMOP559142,RxNorm Extension
43277271,darbepoetin alfa 0.1 MG/ML Injection [Aranesp SureClick],OMOP529376,RxNorm Extension
43277270,darbepoetin alfa 0.5 MG/ML Injection [Aranesp],OMOP529369,RxNorm Extension
43277269,darbepoetin alfa Injection [Aranesp SureClick],OMOP529363,RxNorm Extension
43275825,0.4 ML darbepoetin alfa 0.2 MG/ML Injection [Aranesp],OMOP559257,RxNorm Extension
43275824,0.4 ML darbepoetin alfa 0.1 MG/ML Injection,OMOP559248,RxNorm Extension
43275823,0.4 ML darbepoetin alfa 0.025 MG/ML Injection [Aranesp],OMOP559246,RxNorm Extension
43275812,0.3 ML darbepoetin alfa 0.2 MG/ML Injection [Aranesp] Box of 4,OMOP559143,RxNorm Extension
43275811,0.3 ML darbepoetin alfa 0.2 MG/ML Injection [Aranesp SureClick],OMOP559141,RxNorm Extension
43275810,0.3 ML darbepoetin alfa 0.5 MG/ML Injection [Aranesp],OMOP559133,RxNorm Extension
43271738,darbepoetin alfa 0.2 MG/ML Injection [Aranesp SureClick],OMOP529380,RxNorm Extension
43271737,darbepoetin alfa 0.04 MG/ML Injection [Aranesp] Box of 4,OMOP529374,RxNorm Extension
43271736,darbepoetin alfa 0.025 MG/ML Injection Box of 4,OMOP529365,RxNorm Extension
43270269,0.5 ML darbepoetin alfa 0.2 MG/ML Injection [Aranesp],OMOP559383,RxNorm Extension
43270268,0.5 ML darbepoetin alfa 0.1 MG/ML Injection [Aranesp],OMOP559378,RxNorm Extension
43270253,0.3 ML darbepoetin alfa 0.2 MG/ML Injection Box of 4,OMOP559140,RxNorm Extension
43270252,0.3 ML darbepoetin alfa 0.2 MG/ML Injection,OMOP559139,RxNorm Extension
