concept_id,concept_name,concept_code,vocabulary_id
36120248,atomoxetine 100 MG Oral Capsule by Dr Reddy's,OMOP5049180,RxNorm Extension
36120247,atomoxetine 100 MG Oral Capsule [ATOMAID] Box of 28 by Dr Reddy's,OMOP5049179,RxNorm Extension
36120246,atomoxetine 100 MG Oral Capsule [ATOMAID] Box of 28,OMOP5049178,RxNorm Extension
36120245,atomoxetine 100 MG Oral Capsule [ATOMAID] by Dr Reddy's,OMOP5049177,RxNorm Extension
36120244,atomoxetine 100 MG Oral Capsule [ATOMAID],OMOP5049176,RxNorm Extension
36120242,atomoxetine 80 MG Oral Capsule Box of 28 by Dr Reddy's,OMOP5049174,RxNorm Extension
36120241,atomoxetine 80 MG Oral Capsule by Dr Reddy's,OMOP5049173,RxNorm Extension
36120240,atomoxetine 80 MG Oral Capsule [ATOMAID] Box of 28 by Dr Reddy's,OMOP5049172,RxNorm Extension
36120239,atomoxetine 80 MG Oral Capsule [ATOMAID] Box of 28,OMOP5049171,RxNorm Extension
36120238,atomoxetine 80 MG Oral Capsule [ATOMAID] by Dr Reddy's,OMOP5049170,RxNorm Extension
36120237,atomoxetine 80 MG Oral Capsule [ATOMAID],OMOP5049169,RxNorm Extension
36120235,atomoxetine 60 MG Oral Capsule Box of 28 by Dr Reddy's,OMOP5049167,RxNorm Extension
36120234,atomoxetine 60 MG Oral Capsule by Dr Reddy's,OMOP5049166,RxNorm Extension
36120233,atomoxetine 60 MG Oral Capsule [ATOMAID] Box of 28 by Dr Reddy's,OMOP5049165,RxNorm Extension
36120232,atomoxetine 60 MG Oral Capsule [ATOMAID] Box of 28,OMOP5049164,RxNorm Extension
36120231,atomoxetine 60 MG Oral Capsule [ATOMAID] by Dr Reddy's,OMOP5049163,RxNorm Extension
36120230,atomoxetine 60 MG Oral Capsule [ATOMAID],OMOP5049162,RxNorm Extension
36120228,atomoxetine 40 MG Oral Capsule Box of 28 by Dr Reddy's,OMOP5049160,RxNorm Extension
36120227,atomoxetine 40 MG Oral Capsule by Dr Reddy's,OMOP5049159,RxNorm Extension
36120226,atomoxetine 40 MG Oral Capsule [ATOMAID] Box of 28 by Dr Reddy's,OMOP5049158,RxNorm Extension
36120225,atomoxetine 40 MG Oral Capsule [ATOMAID] Box of 28,OMOP5049157,RxNorm Extension
36120224,atomoxetine 40 MG Oral Capsule [ATOMAID] by Dr Reddy's,OMOP5049156,RxNorm Extension
36120223,atomoxetine 40 MG Oral Capsule [ATOMAID],OMOP5049155,RxNorm Extension
36120221,atomoxetine 25 MG Oral Capsule Box of 28 by Dr Reddy's,OMOP5049153,RxNorm Extension
36120220,atomoxetine 25 MG Oral Capsule by Dr Reddy's,OMOP5049152,RxNorm Extension
36120219,atomoxetine 25 MG Oral Capsule [ATOMAID] Box of 28 by Dr Reddy's,OMOP5049151,RxNorm Extension
36120218,atomoxetine 25 MG Oral Capsule [ATOMAID] Box of 28,OMOP5049150,RxNorm Extension
36120217,atomoxetine 25 MG Oral Capsule [ATOMAID] by Dr Reddy's,OMOP5049149,RxNorm Extension
36120216,atomoxetine 25 MG Oral Capsule [ATOMAID],OMOP5049148,RxNorm Extension
36120214,atomoxetine 18 MG Oral Capsule Box of 28 by Dr Reddy's,OMOP5049146,RxNorm Extension
36120213,atomoxetine 18 MG Oral Capsule by Dr Reddy's,OMOP5049145,RxNorm Extension
36120212,atomoxetine 18 MG Oral Capsule [ATOMAID] Box of 28 by Dr Reddy's,OMOP5049144,RxNorm Extension
36120211,atomoxetine 18 MG Oral Capsule [ATOMAID] Box of 28,OMOP5049143,RxNorm Extension
36120210,atomoxetine 18 MG Oral Capsule [ATOMAID] by Dr Reddy's,OMOP5049142,RxNorm Extension
36120209,atomoxetine 10 MG Oral Capsule by Dr Reddy's,OMOP5049138,RxNorm Extension
36120208,atomoxetine 10 MG Oral Capsule [ATOMAID] Box of 28 by Dr Reddy's,OMOP5049137,RxNorm Extension
36120207,atomoxetine 10 MG Oral Capsule [ATOMAID] Box of 28,OMOP5049136,RxNorm Extension
36120206,atomoxetine 10 MG Oral Capsule [ATOMAID] by Dr Reddy's,OMOP5049135,RxNorm Extension
36120205,atomoxetine 10 MG Oral Capsule [ATOMAID],OMOP5049134,RxNorm Extension
36120203,atomoxetine Oral Capsule [ATOMAID],OMOP5049132,RxNorm Extension
36118709,atomoxetine 18 MG Oral Capsule [ATOMAID],OMOP5049141,RxNorm Extension
36118707,atomoxetine 10 MG Oral Capsule Box of 28 by Dr Reddy's,OMOP5049139,RxNorm Extension
36074579,atomoxetine 18 MG Oral Capsule by Neuraxpharm,OMOP4989252,RxNorm Extension
36074578,atomoxetine 18 MG Oral Capsule by Glenmark,OMOP4989251,RxNorm Extension
36074577,atomoxetine 18 MG Oral Capsule Box of 7 by Zentiva,OMOP4989250,RxNorm Extension
36074576,atomoxetine 18 MG Oral Capsule Box of 7 by Accord,OMOP4989249,RxNorm Extension
36074575,atomoxetine 40 MG Oral Capsule by Aspire,OMOP4989203,RxNorm Extension
36074574,atomoxetine 40 MG Oral Capsule by A A H,OMOP4989202,RxNorm Extension
36074573,atomoxetine 40 MG Oral Capsule by DE,OMOP4989201,RxNorm Extension
36074572,atomoxetine 40 MG Oral Capsule by Macleods,OMOP4989200,RxNorm Extension
36074571,atomoxetine 40 MG Oral Capsule by Sandoz,OMOP4989199,RxNorm Extension
36074570,atomoxetine 80 MG Oral Capsule by Glenmark,OMOP4989148,RxNorm Extension
36063208,atomoxetine 10 MG Oral Capsule by Zentiva,OMOP4989289,RxNorm Extension
36063207,atomoxetine 10 MG Oral Capsule by Genus,OMOP4989288,RxNorm Extension
36063206,atomoxetine 10 MG Oral Capsule by Accord,OMOP4989287,RxNorm Extension
36063205,atomoxetine 10 MG Oral Capsule by Alliance,OMOP4989286,RxNorm Extension
36063204,atomoxetine 10 MG Oral Capsule by Mylan,OMOP4989285,RxNorm Extension
36063203,atomoxetine 10 MG Oral Capsule by Aspire,OMOP4989284,RxNorm Extension
36063202,atomoxetine 10 MG Oral Capsule by A A H,OMOP4989283,RxNorm Extension
36063201,atomoxetine 10 MG Oral Capsule by DE,OMOP4989282,RxNorm Extension
36063200,atomoxetine 10 MG Oral Capsule by Macleods,OMOP4989281,RxNorm Extension
36063199,atomoxetine 10 MG Oral Capsule by Sandoz,OMOP4989280,RxNorm Extension
36063198,atomoxetine 10 MG Oral Capsule by Neuraxpharm,OMOP4989279,RxNorm Extension
36063197,atomoxetine 10 MG Oral Capsule by Glenmark,OMOP4989278,RxNorm Extension
36063196,atomoxetine 10 MG Oral Capsule Box of 7 by Zentiva,OMOP4989277,RxNorm Extension
36063195,atomoxetine 10 MG Oral Capsule Box of 7 by Accord,OMOP4989276,RxNorm Extension
36063194,atomoxetine 10 MG Oral Capsule Box of 7 by A A H,OMOP4989275,RxNorm Extension
36063193,atomoxetine 10 MG Oral Capsule Box of 7 by Sandoz,OMOP4989274,RxNorm Extension
36063192,atomoxetine 10 MG Oral Capsule Box of 28 by Zentiva,OMOP4989273,RxNorm Extension
36063191,atomoxetine 10 MG Oral Capsule Box of 28 by Genus,OMOP4989272,RxNorm Extension
36063190,atomoxetine 10 MG Oral Capsule Box of 28 by Alliance,OMOP4989271,RxNorm Extension
36063189,atomoxetine 10 MG Oral Capsule Box of 28 by Mylan,OMOP4989270,RxNorm Extension
36063188,atomoxetine 10 MG Oral Capsule Box of 28 by Aspire,OMOP4989269,RxNorm Extension
36063187,atomoxetine 10 MG Oral Capsule Box of 28 by A A H,OMOP4989268,RxNorm Extension
36063186,atomoxetine 10 MG Oral Capsule Box of 28 by DE,OMOP4989267,RxNorm Extension
36063185,atomoxetine 10 MG Oral Capsule Box of 28 by Macleods,OMOP4989266,RxNorm Extension
36063184,atomoxetine 10 MG Oral Capsule Box of 28 by Sandoz,OMOP4989265,RxNorm Extension
36063183,atomoxetine 10 MG Oral Capsule Box of 28 by Neuraxpharm,OMOP4989264,RxNorm Extension
36063182,atomoxetine 10 MG Oral Capsule Box of 28 by Glenmark,OMOP4989263,RxNorm Extension
36063181,atomoxetine 18 MG Oral Capsule by Zentiva,OMOP4989262,RxNorm Extension
36063180,atomoxetine 18 MG Oral Capsule by Genus,OMOP4989261,RxNorm Extension
36063179,atomoxetine 18 MG Oral Capsule by Accord,OMOP4989260,RxNorm Extension
36063178,atomoxetine 18 MG Oral Capsule by Alliance,OMOP4989259,RxNorm Extension
36063177,atomoxetine 18 MG Oral Capsule by Mylan,OMOP4989258,RxNorm Extension
36063176,atomoxetine 18 MG Oral Capsule by Aspire,OMOP4989257,RxNorm Extension
36063175,atomoxetine 18 MG Oral Capsule by A A H,OMOP4989256,RxNorm Extension
36063174,atomoxetine 18 MG Oral Capsule by DE,OMOP4989255,RxNorm Extension
36063173,atomoxetine 18 MG Oral Capsule by Macleods,OMOP4989254,RxNorm Extension
36063172,atomoxetine 18 MG Oral Capsule by Sandoz,OMOP4989253,RxNorm Extension
36063171,atomoxetine 18 MG Oral Capsule Box of 7 by A A H,OMOP4989248,RxNorm Extension
36063170,atomoxetine 18 MG Oral Capsule Box of 7 by Sandoz,OMOP4989247,RxNorm Extension
36063169,atomoxetine 18 MG Oral Capsule Box of 28 by Zentiva,OMOP4989246,RxNorm Extension
36063168,atomoxetine 18 MG Oral Capsule Box of 28 by Genus,OMOP4989245,RxNorm Extension
36063167,atomoxetine 18 MG Oral Capsule Box of 28 by Alliance,OMOP4989244,RxNorm Extension
36063166,atomoxetine 18 MG Oral Capsule Box of 28 by Mylan,OMOP4989243,RxNorm Extension
36063165,atomoxetine 18 MG Oral Capsule Box of 28 by Aspire,OMOP4989242,RxNorm Extension
36063164,atomoxetine 18 MG Oral Capsule Box of 28 by A A H,OMOP4989241,RxNorm Extension
36063162,atomoxetine 18 MG Oral Capsule Box of 28 by DE,OMOP4989240,RxNorm Extension
36063161,atomoxetine 18 MG Oral Capsule Box of 28 by Macleods,OMOP4989239,RxNorm Extension
36063160,atomoxetine 18 MG Oral Capsule Box of 28 by Sandoz,OMOP4989238,RxNorm Extension
36063159,atomoxetine 18 MG Oral Capsule Box of 28 by Neuraxpharm,OMOP4989237,RxNorm Extension
36063157,atomoxetine 25 MG Oral Capsule by Zentiva,OMOP4989235,RxNorm Extension
36063156,atomoxetine 25 MG Oral Capsule by Genus,OMOP4989234,RxNorm Extension
36063155,atomoxetine 25 MG Oral Capsule by Accord,OMOP4989233,RxNorm Extension
36063154,atomoxetine 25 MG Oral Capsule by Alliance,OMOP4989232,RxNorm Extension
36063153,atomoxetine 25 MG Oral Capsule by Mylan,OMOP4989231,RxNorm Extension
36063152,atomoxetine 25 MG Oral Capsule by Aspire,OMOP4989230,RxNorm Extension
36063151,atomoxetine 25 MG Oral Capsule by A A H,OMOP4989229,RxNorm Extension
36063150,atomoxetine 25 MG Oral Capsule by DE,OMOP4989228,RxNorm Extension
36063149,atomoxetine 25 MG Oral Capsule by Macleods,OMOP4989227,RxNorm Extension
36063148,atomoxetine 25 MG Oral Capsule by Sandoz,OMOP4989226,RxNorm Extension
36063147,atomoxetine 25 MG Oral Capsule by Neuraxpharm,OMOP4989225,RxNorm Extension
36063146,atomoxetine 25 MG Oral Capsule by Glenmark,OMOP4989224,RxNorm Extension
36063145,atomoxetine 25 MG Oral Capsule Box of 7 by Zentiva,OMOP4989223,RxNorm Extension
36063144,atomoxetine 25 MG Oral Capsule Box of 7 by Accord,OMOP4989222,RxNorm Extension
36063143,atomoxetine 25 MG Oral Capsule Box of 7 by A A H,OMOP4989221,RxNorm Extension
36063142,atomoxetine 25 MG Oral Capsule Box of 7 by Sandoz,OMOP4989220,RxNorm Extension
36063141,atomoxetine 25 MG Oral Capsule Box of 28 by Zentiva,OMOP4989219,RxNorm Extension
36063140,atomoxetine 25 MG Oral Capsule Box of 28 by Genus,OMOP4989218,RxNorm Extension
36063139,atomoxetine 25 MG Oral Capsule Box of 28 by Alliance,OMOP4989217,RxNorm Extension
36063138,atomoxetine 25 MG Oral Capsule Box of 28 by Mylan,OMOP4989216,RxNorm Extension
36063137,atomoxetine 25 MG Oral Capsule Box of 28 by Aspire,OMOP4989215,RxNorm Extension
36063136,atomoxetine 25 MG Oral Capsule Box of 28 by A A H,OMOP4989214,RxNorm Extension
36063135,atomoxetine 25 MG Oral Capsule Box of 28 by DE,OMOP4989213,RxNorm Extension
36063134,atomoxetine 25 MG Oral Capsule Box of 28 by Macleods,OMOP4989212,RxNorm Extension
36063133,atomoxetine 25 MG Oral Capsule Box of 28 by Sandoz,OMOP4989211,RxNorm Extension
36063132,atomoxetine 25 MG Oral Capsule Box of 28 by Neuraxpharm,OMOP4989210,RxNorm Extension
36063130,atomoxetine 25 MG Oral Capsule Box of 28 by Glenmark,OMOP4989209,RxNorm Extension
36063129,atomoxetine 40 MG Oral Capsule by Zentiva,OMOP4989208,RxNorm Extension
36063128,atomoxetine 40 MG Oral Capsule by Genus,OMOP4989207,RxNorm Extension
36063127,atomoxetine 40 MG Oral Capsule by Accord,OMOP4989206,RxNorm Extension
36063126,atomoxetine 40 MG Oral Capsule by Alliance,OMOP4989205,RxNorm Extension
36063125,atomoxetine 40 MG Oral Capsule by Mylan,OMOP4989204,RxNorm Extension
36063124,atomoxetine 40 MG Oral Capsule by Neuraxpharm,OMOP4989198,RxNorm Extension
36063123,atomoxetine 40 MG Oral Capsule by Glenmark,OMOP4989197,RxNorm Extension
36063122,atomoxetine 40 MG Oral Capsule Box of 7 by Zentiva,OMOP4989196,RxNorm Extension
36063121,atomoxetine 40 MG Oral Capsule Box of 7 by A A H,OMOP4989195,RxNorm Extension
36063120,atomoxetine 40 MG Oral Capsule Box of 7 by Sandoz,OMOP4989194,RxNorm Extension
36063119,atomoxetine 40 MG Oral Capsule Box of 7 by Neuraxpharm,OMOP4989193,RxNorm Extension
36063118,atomoxetine 40 MG Oral Capsule Box of 28 by Zentiva,OMOP4989192,RxNorm Extension
36063117,atomoxetine 40 MG Oral Capsule Box of 28 by Genus,OMOP4989191,RxNorm Extension
36063116,atomoxetine 40 MG Oral Capsule Box of 28 by Alliance,OMOP4989190,RxNorm Extension
36063115,atomoxetine 40 MG Oral Capsule Box of 28 by Mylan,OMOP4989189,RxNorm Extension
36063114,atomoxetine 40 MG Oral Capsule Box of 28 by Aspire,OMOP4989188,RxNorm Extension
36063113,atomoxetine 40 MG Oral Capsule Box of 28 by A A H,OMOP4989187,RxNorm Extension
36063112,atomoxetine 40 MG Oral Capsule Box of 28 by DE,OMOP4989186,RxNorm Extension
36063111,atomoxetine 40 MG Oral Capsule Box of 28 by Macleods,OMOP4989185,RxNorm Extension
36063110,atomoxetine 40 MG Oral Capsule Box of 28 by Sandoz,OMOP4989184,RxNorm Extension
36063109,atomoxetine 40 MG Oral Capsule Box of 28 by Glenmark,OMOP4989183,RxNorm Extension
36063108,atomoxetine 60 MG Oral Capsule by Zentiva,OMOP4989182,RxNorm Extension
36063107,atomoxetine 60 MG Oral Capsule by Genus,OMOP4989181,RxNorm Extension
36063106,atomoxetine 60 MG Oral Capsule by Accord,OMOP4989180,RxNorm Extension
36063105,atomoxetine 60 MG Oral Capsule by Alliance,OMOP4989179,RxNorm Extension
36063104,atomoxetine 60 MG Oral Capsule by Mylan,OMOP4989178,RxNorm Extension
36063103,atomoxetine 60 MG Oral Capsule by Aspire,OMOP4989177,RxNorm Extension
36063102,atomoxetine 60 MG Oral Capsule by A A H,OMOP4989176,RxNorm Extension
36063101,atomoxetine 60 MG Oral Capsule by DE,OMOP4989175,RxNorm Extension
36063100,atomoxetine 60 MG Oral Capsule by Macleods,OMOP4989174,RxNorm Extension
36063099,atomoxetine 60 MG Oral Capsule by Sandoz,OMOP4989173,RxNorm Extension
36063098,atomoxetine 60 MG Oral Capsule by Neuraxpharm,OMOP4989172,RxNorm Extension
36063097,atomoxetine 60 MG Oral Capsule by Glenmark,OMOP4989171,RxNorm Extension
36063096,atomoxetine 60 MG Oral Capsule Box of 28 by Zentiva,OMOP4989170,RxNorm Extension
36063095,atomoxetine 60 MG Oral Capsule Box of 28 by Genus,OMOP4989169,RxNorm Extension
36063094,atomoxetine 60 MG Oral Capsule Box of 28 by Alliance,OMOP4989168,RxNorm Extension
36063093,atomoxetine 60 MG Oral Capsule Box of 28 by Mylan,OMOP4989167,RxNorm Extension
36063092,atomoxetine 60 MG Oral Capsule Box of 28 by Aspire,OMOP4989166,RxNorm Extension
36063091,atomoxetine 60 MG Oral Capsule Box of 28 by A A H,OMOP4989165,RxNorm Extension
36063090,atomoxetine 60 MG Oral Capsule Box of 28 by DE,OMOP4989164,RxNorm Extension
36063089,atomoxetine 60 MG Oral Capsule Box of 28 by Macleods,OMOP4989163,RxNorm Extension
36063088,atomoxetine 60 MG Oral Capsule Box of 28 by Sandoz,OMOP4989162,RxNorm Extension
36063087,atomoxetine 60 MG Oral Capsule Box of 28 by Neuraxpharm,OMOP4989161,RxNorm Extension
36063086,atomoxetine 60 MG Oral Capsule Box of 28 by Glenmark,OMOP4989160,RxNorm Extension
36063085,atomoxetine 80 MG Oral Capsule by Zentiva,OMOP4989159,RxNorm Extension
36063084,atomoxetine 80 MG Oral Capsule by Genus,OMOP4989158,RxNorm Extension
36063083,atomoxetine 80 MG Oral Capsule by Accord,OMOP4989157,RxNorm Extension
36063082,atomoxetine 80 MG Oral Capsule by Alliance,OMOP4989156,RxNorm Extension
36063081,atomoxetine 80 MG Oral Capsule by Mylan,OMOP4989155,RxNorm Extension
36063080,atomoxetine 80 MG Oral Capsule by Aspire,OMOP4989154,RxNorm Extension
36063079,atomoxetine 80 MG Oral Capsule by A A H,OMOP4989153,RxNorm Extension
36063078,atomoxetine 80 MG Oral Capsule by DE,OMOP4989152,RxNorm Extension
36063077,atomoxetine 80 MG Oral Capsule by Macleods,OMOP4989151,RxNorm Extension
36063076,atomoxetine 80 MG Oral Capsule by Sandoz,OMOP4989150,RxNorm Extension
36063075,atomoxetine 80 MG Oral Capsule by Neuraxpharm,OMOP4989149,RxNorm Extension
36063074,atomoxetine 80 MG Oral Capsule Box of 28 by Zentiva,OMOP4989147,RxNorm Extension
36063073,atomoxetine 80 MG Oral Capsule Box of 28 by Genus,OMOP4989146,RxNorm Extension
36063072,atomoxetine 80 MG Oral Capsule Box of 28 by Accord,OMOP4989145,RxNorm Extension
36063071,atomoxetine 80 MG Oral Capsule Box of 28 by Alliance,OMOP4989144,RxNorm Extension
36063070,atomoxetine 80 MG Oral Capsule Box of 28 by Mylan,OMOP4989143,RxNorm Extension
36063069,atomoxetine 80 MG Oral Capsule Box of 28 by Aspire,OMOP4989142,RxNorm Extension
36063068,atomoxetine 80 MG Oral Capsule Box of 28 by A A H,OMOP4989141,RxNorm Extension
36063067,atomoxetine 80 MG Oral Capsule Box of 28 by DE,OMOP4989140,RxNorm Extension
36063066,atomoxetine 80 MG Oral Capsule Box of 28 by Macleods,OMOP4989139,RxNorm Extension
36063065,atomoxetine 80 MG Oral Capsule Box of 28 by Sandoz,OMOP4989138,RxNorm Extension
36063064,atomoxetine 80 MG Oral Capsule Box of 28 by Neuraxpharm,OMOP4989137,RxNorm Extension
36063062,atomoxetine 80 MG Oral Capsule Box of 28 by Glenmark,OMOP4989135,RxNorm Extension
36063061,atomoxetine 100 MG Oral Capsule by Zentiva,OMOP4989134,RxNorm Extension
43290465,atomoxetine 60 MG Oral Capsule Box of 7 by Apotex,OMOP551366,RxNorm Extension
43290464,atomoxetine 60 MG Oral Capsule Box of 7 by Amneal,OMOP551365,RxNorm Extension
43290463,atomoxetine 60 MG Oral Capsule by Amneal,OMOP551363,RxNorm Extension
43290462,atomoxetine 80 MG Oral Capsule Box of 7 by Apotex,OMOP551355,RxNorm Extension
43285045,atomoxetine 100 MG Oral Capsule Box of 14 by Apotex,OMOP551410,RxNorm Extension
43285044,atomoxetine 100 MG Oral Capsule Box of 7 by Apotex,OMOP551408,RxNorm Extension
43285043,atomoxetine 100 MG Oral Capsule by Apotex,OMOP551406,RxNorm Extension
43285042,atomoxetine 40 MG Oral Capsule Box of 14,OMOP551372,RxNorm Extension
43285041,atomoxetine 60 MG Oral Capsule Box of 56 by Apotex,OMOP551371,RxNorm Extension
43285040,atomoxetine 80 MG Oral Capsule Box of 14 by Apotex,OMOP551356,RxNorm Extension
43279624,atomoxetine 100 MG Oral Capsule Box of 56 by Apotex,OMOP551414,RxNorm Extension
43279623,atomoxetine 100 MG Oral Capsule Box of 56,OMOP551413,RxNorm Extension
43279622,atomoxetine 18 MG Oral Capsule Box of 56 by Apotex,OMOP551392,RxNorm Extension
43279621,atomoxetine 18 MG Oral Capsule Box of 56,OMOP551383,RxNorm Extension
43279620,atomoxetine 40 MG Oral Capsule Box of 28 by Amneal,OMOP551379,RxNorm Extension
43279619,atomoxetine 40 MG Oral Capsule Box of 7 by Amneal,OMOP551376,RxNorm Extension
43279618,atomoxetine 60 MG Oral Capsule by Apotex,OMOP551364,RxNorm Extension
43279617,atomoxetine 80 MG Oral Capsule Box of 56,OMOP551360,RxNorm Extension
43279616,atomoxetine 80 MG Oral Capsule by Amneal,OMOP551352,RxNorm Extension
43279615,atomoxetine 10 MG Oral Capsule Box of 28 by Apotex,OMOP551346,RxNorm Extension
43279614,atomoxetine 10 MG Oral Capsule Box of 14 by Apotex,OMOP551344,RxNorm Extension
43279613,atomoxetine 10 MG Oral Capsule by Apotex,OMOP551340,RxNorm Extension
43274276,atomoxetine 25 MG Oral Capsule Box of 56 by Apotex,OMOP551404,RxNorm Extension
43274275,atomoxetine 25 MG Oral Capsule Box of 14,OMOP551393,RxNorm Extension
43274274,atomoxetine 18 MG Oral Capsule Box of 28 by Apotex,OMOP551390,RxNorm Extension
43274273,atomoxetine 18 MG Oral Capsule Box of 7 by Apotex,OMOP551387,RxNorm Extension
43274272,atomoxetine 18 MG Oral Capsule Box of 7 by Amneal,OMOP551386,RxNorm Extension
43274271,atomoxetine 40 MG Oral Capsule Box of 28 by Apotex,OMOP551380,RxNorm Extension
43274270,atomoxetine 40 MG Oral Capsule by Amneal,OMOP551374,RxNorm Extension
43274269,atomoxetine 40 MG Oral Capsule Box of 56,OMOP551373,RxNorm Extension
43274268,atomoxetine 60 MG Oral Capsule Box of 28 by Amneal,OMOP551369,RxNorm Extension
43274267,atomoxetine 10 MG Oral Capsule Box of 56,OMOP551348,RxNorm Extension
43268765,atomoxetine 25 MG Oral Capsule Box of 14 by Apotex,OMOP551400,RxNorm Extension
43268764,atomoxetine 25 MG Oral Capsule by Apotex,OMOP551397,RxNorm Extension
43268763,atomoxetine 40 MG Oral Capsule Box of 14 by Apotex,OMOP551378,RxNorm Extension
43268762,atomoxetine 40 MG Oral Capsule Box of 7 by Apotex,OMOP551377,RxNorm Extension
43268761,atomoxetine 80 MG Oral Capsule Box of 56 by Apotex,OMOP551361,RxNorm Extension
43268760,atomoxetine 80 MG Oral Capsule Box of 28 by Apotex,OMOP551359,RxNorm Extension
43268759,atomoxetine 80 MG Oral Capsule Box of 14,OMOP551350,RxNorm Extension
43268758,atomoxetine 10 MG Oral Capsule Box of 14,OMOP551343,RxNorm Extension
43268757,atomoxetine 10 MG Oral Capsule Box of 7 by Apotex,OMOP551342,RxNorm Extension
43268756,atomoxetine 10 MG Oral Capsule by Amneal,OMOP551339,RxNorm Extension
43263270,atomoxetine 100 MG Oral Capsule Box of 7 by Amneal,OMOP551407,RxNorm Extension
43263269,atomoxetine 25 MG Oral Capsule Box of 28 by Amneal,OMOP551401,RxNorm Extension
43263268,atomoxetine 18 MG Oral Capsule Box of 14 by Apotex,OMOP551388,RxNorm Extension
43263267,atomoxetine 18 MG Oral Capsule by Apotex,OMOP551385,RxNorm Extension
43263266,atomoxetine 40 MG Oral Capsule by Apotex,OMOP551375,RxNorm Extension
43263265,atomoxetine 60 MG Oral Capsule Box of 56,OMOP551362,RxNorm Extension
43263264,atomoxetine 80 MG Oral Capsule Box of 28 by Amneal,OMOP551358,RxNorm Extension
43263263,atomoxetine 80 MG Oral Capsule by Apotex,OMOP551353,RxNorm Extension
43257869,atomoxetine 100 MG Oral Capsule Box of 28 by Amneal,OMOP551411,RxNorm Extension
43257868,atomoxetine 100 MG Oral Capsule Box of 14,OMOP551409,RxNorm Extension
43257867,atomoxetine 25 MG Oral Capsule Box of 56,OMOP551394,RxNorm Extension
43257866,atomoxetine 18 MG Oral Capsule Box of 28 by Amneal,OMOP551389,RxNorm Extension
43257865,atomoxetine 40 MG Oral Capsule Box of 56 by Apotex,OMOP551381,RxNorm Extension
43257864,atomoxetine 60 MG Oral Capsule Box of 14 by Apotex,OMOP551368,RxNorm Extension
43257863,atomoxetine 10 MG Oral Capsule Box of 28 by Amneal,OMOP551345,RxNorm Extension
43257862,atomoxetine 10 MG Oral Capsule Box of 7 by Amneal,OMOP551341,RxNorm Extension
42967483,atomoxetine Oral Capsule [WHANIN ATOMOXETINE],OMOP4693933,RxNorm Extension
42967482,atomoxetine Oral Capsule [ATOCERA],OMOP4693932,RxNorm Extension
42967481,atomoxetine Oral Capsule [ATOMOXIN],OMOP4693931,RxNorm Extension
42967480,atomoxetine Oral Capsule [DOMOTIN],OMOP4693930,RxNorm Extension
42967479,atomoxetine Oral Capsule [ATOMOTTERA],OMOP4693929,RxNorm Extension
42967478,atomoxetine Oral Capsule [ARTLEX],OMOP4693928,RxNorm Extension
42967473,atomoxetine 60 MG Oral Capsule [WHANIN ATOMOXETINE],OMOP4693923,RxNorm Extension
42967472,atomoxetine 60 MG Oral Capsule [ATOMOXIN],OMOP4693922,RxNorm Extension
42967471,atomoxetine 60 MG Oral Capsule [ARTLEX],OMOP4693921,RxNorm Extension
42967465,atomoxetine 10 MG Oral Capsule [WHANIN ATOMOXETINE],OMOP4693915,RxNorm Extension
42967464,atomoxetine 10 MG Oral Capsule [ATOCERA],OMOP4693914,RxNorm Extension
42967463,atomoxetine 10 MG Oral Capsule [ATOMOXIN],OMOP4693913,RxNorm Extension
42967462,atomoxetine 10 MG Oral Capsule [DOMOTIN],OMOP4693912,RxNorm Extension
42967461,atomoxetine 10 MG Oral Capsule [ARTLEX],OMOP4693911,RxNorm Extension
42967454,atomoxetine 40 MG Oral Capsule [WHANIN ATOMOXETINE],OMOP4693904,RxNorm Extension
42967453,atomoxetine 40 MG Oral Capsule [ATOCERA],OMOP4693903,RxNorm Extension
42967452,atomoxetine 40 MG Oral Capsule [ATOMOXIN],OMOP4693902,RxNorm Extension
42967451,atomoxetine 40 MG Oral Capsule [DOMOTIN],OMOP4693901,RxNorm Extension
42967450,atomoxetine 40 MG Oral Capsule [ATOMOTTERA],OMOP4693900,RxNorm Extension
42967449,atomoxetine 40 MG Oral Capsule [ARTLEX],OMOP4693899,RxNorm Extension
42967443,atomoxetine 18 MG Oral Capsule [WHANIN ATOMOXETINE],OMOP4693893,RxNorm Extension
42967442,atomoxetine 18 MG Oral Capsule [ATOCERA],OMOP4693892,RxNorm Extension
42967441,atomoxetine 18 MG Oral Capsule [ATOMOXIN],OMOP4693891,RxNorm Extension
42967440,atomoxetine 18 MG Oral Capsule [ATOMOTTERA],OMOP4693890,RxNorm Extension
42967439,atomoxetine 18 MG Oral Capsule [ARTLEX],OMOP4693889,RxNorm Extension
42967436,atomoxetine 80 MG Oral Capsule [WHANIN ATOMOXETINE],OMOP4693886,RxNorm Extension
42967435,atomoxetine 80 MG Oral Capsule [ATOMOXIN],OMOP4693885,RxNorm Extension
42967429,atomoxetine 25 MG Oral Capsule [WHANIN ATOMOXETINE],OMOP4693879,RxNorm Extension
42967428,atomoxetine 25 MG Oral Capsule [ATOCERA],OMOP4693878,RxNorm Extension
42967427,atomoxetine 25 MG Oral Capsule [ATOMOXIN],OMOP4693877,RxNorm Extension
42967426,atomoxetine 25 MG Oral Capsule [ATOMOTTERA],OMOP4693876,RxNorm Extension
